IMG;BENE_CULTURALE;TITOLO;SOGGETTO;TIPO_SCHEDA;CODICE_UNIVOCO;LOCALIZZAZIONE;CONTENITORE;DATAZIONE;AMBITO_CULTURALE;AUTORE;MATERIA_TECNICA;MISURE;CONDIZIONE_GIURIDICA;DATI_ANALITICI;ISCRIZIONE;NOTIZIE_STORICO-CRITICHE;ALTRA_LOCALIZZAZIONE;REPERIMENTO;ALTRE_ATTRIBUZIONI;COMMITTENZA;DATI_CATASTALI;GEOREFERENZIAZIONE;BIBLIOGRAFIA;DEFINIZIONE;DENOMINAZIONE;CLASSIFICAZIONE;REGIONE;PROVINCIA;COMUNE;LOCALITA;TOPONIMO;DIOCESI;INDIRIZZO;PROVVEDIMENTI_TUTELA;INVENTARIO;STIMA;RAPPORTO;ALTRI_CODICI;ENTE_SCHEDATORE;ENTE_COMPETENTE;AUTORI;ANNO_CREAZIONE;ANNO_MODIFICA;LAT;LON
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789962_SA%20AN%20165374.jpg;"cothon piceno";"";"";"RA_2.00";"11 00071291";"AN, NumanaVia la Fenice, 4";"palazzina, comunale, Via la Fenice, 4, Antiquarium statale di Numana, piano II, sala I, vetrina 3 (ex C) ripiano III, destra";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"impasto; lisciatura";"cm., alt. 9.1, diam. 6, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Corpo globulare con orlo rientrante; ansa triangolare a nastro ingrossato con terminazione semilunata.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 10";"cothon piceno";"";"impasto bruno spesso";"";"AN";"Numana";"";"";"";"Via la Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790029_SA%20AN%20229290.jpg;"orlo di scodella troncoconica";"";"";"RA_2.00";"11 00096403";"AN, NumanaVia la Fenice, 4";"palazzina, comunale, Via la Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 1, ripiano centrale";"VI millennio a.C. ; 5999  - 5000 [analisi stilistica]";"";"";"impasto depurato; lisciatura";"cm., alt. 4.8, largh. 6.6, lungh. 5.6, sp. 0,7";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"parete inclinata all`esterno a profilo rettilineo, ansa ad anello impostata sotto l'orlo.";"";"";"reperimento: AN, Ancona, Portonovo; provenienza: AN, Ancona";"";"";"";"";"";"Silvestrini M./ Pignocchi G.(	1998)pp.71-72";"orlo di scodella troncoconica";"";"contenitori";"";"AN";"Numana";"";"";"";"Via la Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Silvestrini M.; Trascrizione per informatizzazione: Pignocchi G. (1999); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1999";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790031_SA%20AN%20307964.jpg;"presa di olla";"";"";"RA_2.00";"11 00143506";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano superiore sinistro";"bronzo antico ; 2000 a.C.  - 1700 a.C. [analisi tipologica]";"bronzo antico 2(analisi tipologica)";"";"impasto; a mano e lisciatura e a rilievo applicato";"cm., alt. 9.1, largh. 11.7, sp. 1.0";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Presa rettangolare a linguetta orizzontale, parete rettilinea. Decorazione: cordone orizzontale e verticale che si dipartono dalla presa.";"";"";"reperimento: AN, Sirolo, Ancarano; provenienza: AN, Ancona";"";"";"";"";"";"";"presa di olla";"";"ceramica di impasto";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Lucentini N.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790093_SA%20AN%20307911.jpg;"accetta";"";"";"RA_2.00";"11 00224345";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala 1, vetrina 1, ripiano centrale";"neolitico recente ; 3500 a.C.  - 3000 a.C. [analisi tipologica]";"cultura di Ripoli(analisi tipologica)";"";"selce; scheggiatura";"cm., largh. 5.3, lungh. 9.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Ritocco piatto bifacciale coprente.";"";"";"reperimento: AN, Ancona, Portonovo, Fosso Fontanaccia; provenienza: AN, Ancona";"";"";"";"";"";"";"accetta";"";"industria litica campignana";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Silvestrini M.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790095_SA%20AN%20307914.jpg;"orlo di scodella";"";"";"RA_2.00";"11 00224346";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala 1, vetrina 1, ripiano centrale";"neolitico recente ; 3500 a.C.  - 3000 a.C. [analisi tipologica]";"cultura di Ripoli(analisi tipologica)";"";"impasto; a mano e lisciatura e a rilievo applicato";"cm., largh. 3.9, lungh. 4.7, sp. 0.8";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Orlo arrotondato assottigliato, parete rettilinea inclinata all'esterno. Decorazione: sotto l'orlo tre file di pasticche rilevate.";"";"";"reperimento: AN, Ancona, Portonovo, Fosso Fontanaccia; provenienza: AN, Ancona";"";"";"";"";"";"Nuovi rinvenimenti(	c.s.)p.";"orlo di scodella";"";"ceramica di impasto";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Silvestrini M.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790166_SA%20AN%20305517.jpg;"orlo di poculum/ frammento";"";"";"RA_2.00";"11 00228993";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano inferiore sinistro";"secc. V - IV a.C. ; 480 a.C. (ca.)  - 380 a.C. (ca.) [analisi stilistica]";"fase Piceno V(analisi stilistica)";"";"impasto; tornio, ingobbio";"cm., alt. 8.1, lungh. 14.2, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Con due prese orizzontali ad orecchia sporgenti sotto l'orlo";"";"";"reperimento: AN, Numana, Piazza Santuario; provenienza: AN, Numana; provenienza: AN, Ancona";"";"";"";"";"";"";"orlo di poculum/ frammento";"";"produzione locale";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Consorzio Skeda (Venturi L.); Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790164_SA%20AN%20305520.jpg;"coperchio/ frammento";"";"";"RA_2.00";"11 00228992";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano inferiore destro";"sec. V a.C. ; 499 a.C. (ca.)  - 400 a.C. (ca.) [analisi stilistica]";"";"";"impasto; tornio, ingobbio";"cm., lungh. 28.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Presa verticale a nastro";"";"";"reperimento: AN, Numana, Piazza Santuario; provenienza: AN, Numana; provenienza: AN, Ancona";"";"";"";"";"";"";"coperchio/ frammento";"";"produzione locale";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Consorzio Skeda (Venturi L.); Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790168_SA%20AN%20305515.jpg;"olletta cilindro-ovoide/ frammento";"";"";"RA_2.00";"11 00228994";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano inferiore sinistro";"secc. V - IV a.C. ; 480 a.C. (ca.)  - 380 a.C. (ca.) [analisi stilistica]";"fase Piceno V(analisi stilistica)";"";"impasto; tornio, ingobbio";"cm., alt. 12.1, lungh. 10.5, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Con presa verticale sotto l'orlo";"";"";"reperimento: AN, Numana, Piazza Santuario; provenienza: AN, Numana; provenienza: AN, Ancona";"";"";"";"";"";"";"olletta cilindro-ovoide/ frammento";"";"produzione locale";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Consorzio Skeda (Venturi L.); Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789245_SA%20AN%20307965.jpg;"valva di Glycimeris";"";"";"RA_2.00";"11 00031444";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano superiore destro";"bronzo antico-medio ; 1800 a.C.  - 1600 a.C. [analisi tipologica]";"bronzo antico2-bronzo medio1(analisi tipologica)";"";"conchiglia";"cm., largh. 3.0, lungh. 3.1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"";"";"";"reperimento: AN, Sirolo, Ancarano; provenienza: AN, Ancona";"";"";"";"";"";"";"valva di Glycimeris";"";"reperti malacologici";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Lucentini N.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789758_SA%20AN%20307992.jpg;"ansa a nastro con sopraelevazione ad ascia";"";"";"RA_2.00";"11 00031445";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano superiore destro";"bronzo antico-medio ; 1800 a.C.  - 1600 a.C. [analisi tipologica]";"bronzo antico2-bronzo medio1(analisi tipologica)";"";"impasto; a mano e lisciatura";"cm., largh. 5.0, lungh. 5.9, sp. 0.8";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"";"";"";"reperimento: AN, Sirolo, Ancarano; provenienza: AN, Ancona";"";"";"";"";"";"";"ansa a nastro con sopraelevazione ad ascia";"";"ceramica di impasto";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Lucentini N.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789821_SA%20AN%20165566.jpg;"fibula a tre bottoni";"";"";"RA_2.00";"11 00071047";"AN, NumanaVia la Fenice, 4";"palazzina, comunale, Via la Fenice, 4, Antiquarium statale di Numana, piano II, sala , vetrina 4 (ex D), ripiano I, centrale";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [bibliografia]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 4.5, lungh. 11.3, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Elemento centrale dell` arco ovoidale. Sulla staffa sei gruppi di tre linee parallele incise disposte a zig-zag. Terminazione della staffa ad elemento zoomorfo stilizzato.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula a tre bottoni";"";"oggetti di ornamento";"";"AN";"Numana";"";"";"";"Via la Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789891_SA%20AN%20165418.jpg;"fibula a navicella";"";"";"RA_2.00";"11 00071257";"AN, NumanaVia la Fenice, 4";"palazzina, comunale, Via la Fenice, 4, Antiquarium statale di Numana, piano II, sala I, vetrina 3 (ex C), ripiano I, destra";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione, a incisione";"cm., alt. 2.2, lungh. 6.8, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Terminazione della staffa a bottoncino profilato. Decorazione: sull` arco tre linee longitudinali, alle cui estremità sono tre tratti paralleli perpendicolari.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula a navicella";"";"oggetti di ornamento";"";"AN";"Numana";"";"";"";"Via la Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789893_SA%20AN%20165420.jpg;"fibula, Tipo San Ginesio";"";"";"RA_2.00";"11 00071258";"AN, NumanaVia la Fenice, 4";"palazzina, comunale, Via la Fenice, 4, Antiquarium statale di Numana, piano II, sala I, vetrina 3 (ex C), ripiano I, destra";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., alt. 1.9, lungh. 4.4, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Arco piatto ovale con costolatura longitudinale mediana. Terminazione della staffa rialzata a crestina.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Lollini D.(	1976)";"fibula, Tipo San Ginesio";"";"oggetti di ornamento";"";"AN";"Numana";"";"";"";"Via la Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789964_SA%20AN%20165378.jpg;"calice quadriansato";"";"";"RA_2.00";"11 00071292";"AN, NumanaVia la Fenice, 4";"palazzina, comunale, Via la Fenice, 4, Antiquarium statale di Numana, piano II, sala I, vetrina 3 (ex C) ripiano III, destra";"sec. VI a.C. ; 580 a.C.  - 520 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"impasto buccheroide; levigatura";"cm., alt. 19, diam. 16.2, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Vasca carenata con alto labbro diritto leggermente rientrante, anse a maniglia con sezione a nastro ingrossato. Alto piede a tromba. Costolature sul piede e sul labbro. Sul piede gruppo di forellini.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"Vighi R.(	1974)p. 10";"calice quadriansato";"";"impasto bruno spesso";"";"AN";"Numana";"";"";"";"Via la Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11789966_SA%20AN%20165441.jpg;"anellino";"";"";"RA_2.00";"11 00071293";"AN, NumanaVia la Fenice, 4";"palazzina, comunale, Via la Fenice, 4, Antiquarium statale di Numana, piano II, sala I, vetrina 3 (ex C), ripiano I, destra";"sec. VI a.C. ; 599 a.C.  - 500 a.C. [analisi stilistica]";"fase Piceno IV A(analisi stilistica)";"";"bronzo; fusione";"cm., diam. 1, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Anello a sezione circolare.";"";"";"reperimento: AN, Sirolo, via San Francesco";"";"";"";"";"";"";"anellino";"";"oggetti di ornamento";"";"AN";"Numana";"";"";"";"Via la Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Coen A.; Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"1995";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790033_SA%20AN%20307958.jpg;"presa a linguetta verticale";"";"";"RA_2.00";"11 00143507";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano superiore destro";"bronzo medio inizio; 1700 a.C.  - 1500 a.C. [analisi tipologica]";"bronzo medio 1(analisi tipologica)";"";"impasto; a mano e lisciatura";"cm., largh. 4.0, lungh. 4.9, sp. 0.5";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Presa rettangolare impostata verticalmente sull'orlo, orlo arrotondato assottigliato, parete convessa inclinata all'esterno. Impasto marrone nerastro.";"";"";"reperimento: AN, Sirolo, Ancarano; provenienza: AN, Ancona";"";"";"";"";"";"";"presa a linguetta verticale";"";"ceramica di impasto";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Lucentini N.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790035_SA%20AN%20307960.jpg;"ciotola";"";"";"RA_2.00";"11 00143508";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano superiore destro";"bronzo medio inizio; 1700 a.C.  - 1500 a.C. [analisi tipologica]";"bronzo medio 1(analisi tipologica)";"";"impasto; a mano e lisciatura";"cm., largh. 6.3, lungh. 5.2, sp. 0.5";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Orlo a collarino verticale con bordo arrotondato assottigliato distinto dal corpo, parete convessa.";"";"";"reperimento: AN, Sirolo, Ancarano; provenienza: AN, Ancona";"";"";"";"";"";"";"ciotola";"";"ceramica di impasto";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Lucentini N.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790097_SA%20AN%20307915.jpg;"foliato bifacciale";"";"";"RA_2.00";"11 00224347";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala 1,vetrina 1, ripiano centrale";"neolitico recente ; 3500 a.C.  - 3000 a.C. [analisi tipologica]";"cultura di Ripoli(analisi tipologica)";"";"selce; scheggiatura";"cm., largh. 3.2, lungh. 4.9, sp. 1.4";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Ritocco piatto bifacciale coprente. Selce nocciola.";"";"";"reperimento: AN, Ancona, Portonovo, Fosso Fontanaccia; provenienza: AN, Ancona";"";"";"";"";"";"";"foliato bifacciale";"";"industria litica";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Silvestrini M.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790099_SA%20AN%20307916.jpg;"nucleo";"";"";"RA_2.00";"11 00224348";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala 1, vetrina 1, ripiano centrale";"neolitico recente ; 3500 a.C.  - 3000 a.C. [analisi tipologica]";"cultura di Ripoli(analisi tipologica)";"";"selce; scheggiatura";"cm., largh. 7.1, lungh. 6.1, sp. 5.8";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"Nucleo piramidale per lamelle. Selce bianca.";"";"";"reperimento: AN, Ancona, Portonovo, Fosso Fontanaccia; provenienza: AN, Ancona";"";"";"";"";"";"";"nucleo";"";"industria litica";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Pignocchi G.; Funzionario responsabile: Silvestrini M.; Trascrizione per informatizzazione: Pignocchi G. (2004); Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
http://www.sigecweb.beniculturali.it/images/fullsize/ICCD1025904/ICCD11790170_SA%20AN%20305514.jpg;"coppetta";"";"";"RA_2.00";"11 00228995";"AN, Numanavia La Fenice, 4";"palazzina, comunale, via La Fenice, 4, Antiquarium Statale di Numana, piano II, sala I, vetrina 2 (ex 6), ripiano inferiore sinistro";"sec. V a.C. ; 499 a.C. (ca.)  - 400 a.C. (ca.) [analisi stilistica]";"";"";"argilla depurata; tornio, ingobbio";"cm., alt. 5, diam. 11.4, ";"proprietà Stato, Ministero dei beni e delle attività culturali e del turismo";"";"";"";"reperimento: AN, Numana, Piazza Santuario; provenienza: AN, Numana; provenienza: AN, Ancona";"";"";"";"";"";"";"coppetta";"";"ceramica acroma";"";"AN";"Numana";"";"";"";"via La Fenice, 4";"";"";"";"";"";"S02";"S02";"Compilatore scheda: Consorzio Skeda (Venturi L.); Funzionario responsabile: Baldelli G.; Aggiornamento-revisione: Coop. ArcheoLAB (Bilò M.) (2015); ";"2004";"2015";43.513420;13.620878
